uniprot_id,phig_id
Q59VR1,PHIG:1904
O42773,PHIG:1905
L0BVZ0,PHIG:1906
L0BUT7,PHIG:1907
C6ZEZ6,PHIG:1908
P0C954,PHIG:1909
Q9C1I3,PHIG:1910
A0A0H2X3T0,PHIG:1911
J9N5P9,PHIG:1912
P53705,PHIG:1913
G4N6V5,PHIG:1914
G4MR98,PHIG:1915
G4MXJ4,PHIG:1916
E7DX61,PHIG:1917
G4NGX5,PHIG:1918
A0A346QRX8,PHIG:1919
G4N178,PHIG:1920
E1WFQ7,PHIG:1921
P36556,PHIG:1922
B0BES2,PHIG:1923
B0BES1,PHIG:1924
B0BER8,PHIG:1925
A0A0H3MFV9,PHIG:1926
Q52389,PHIG:1927
A0A1D8PSW8,PHIG:1928
Q4WND8,PHIG:1929
Q9Y765,PHIG:1930
D3YN29,PHIG:1931
B8NYT3,PHIG:1932
G4N339,PHIG:1933
Q8Y0F9,PHIG:1934
Q8Y0F3,PHIG:1935
D8NG29,PHIG:1936
Q53653,PHIG:1937
K4NK05,PHIG:1938
A0A0E3USI9,PHIG:1939
S8GG49,PHIG:1940
A0A7J6K108,PHIG:1941
S8ENF7,PHIG:1942
S8GMY7,PHIG:1943
Q9HZR3,PHIG:1944
J9MJU9,PHIG:1945
B1MM63,PHIG:1946
Q63K61,PHIG:1947
P0A0V6,PHIG:1948
O25973,PHIG:1949
A0A384J6C4,PHIG:1950
O93876,PHIG:1951
B2ZAW3,PHIG:1952
Q6GX81,PHIG:1953
A0A098D2Y5,PHIG:1954
Q8Y1E6,PHIG:1955
Q8XWM2,PHIG:1956
P29717,PHIG:1957
Q9AXI8,PHIG:1958
B4FQV3,PHIG:1959
A0A1S4CGX4,PHIG:1960
A0A0D1C8C8,PHIG:1961
J4UIJ0,PHIG:1962
A0A384JK85,PHIG:1963
F8UWJ7,PHIG:1964
P0CM54,PHIG:1965
A0A0F6KRN4,PHIG:1966
Q2T7Q1,PHIG:1967
Q2T7Q2,PHIG:1968
A0A0D8EM49,PHIG:1969
A7E6B5,PHIG:1970
B6RIT9,PHIG:1971
B0YAP6,PHIG:1972
P0A964,PHIG:1973
P0A9Q1,PHIG:1974
P09348,PHIG:1975
P0AF06,PHIG:1976
P07363,PHIG:1977
Q00845,PHIG:1978
Q04701,PHIG:1979
Q5EGQ2,PHIG:1980
Q5EGQ1,PHIG:1981
A1ABF3,PHIG:1982
J5K8Q8,PHIG:1983
J4UI12,PHIG:1984
L0PRS3,PHIG:1985
B5TM01,PHIG:1986
Q4U320,PHIG:1987
Q9KMU6,PHIG:1988
A0A655P240,PHIG:1989
P09545,PHIG:1990
Q7WT47,PHIG:1991
P0CT06,PHIG:1992
Q888Y7,PHIG:1993
G5EHR8,PHIG:1994
Q9JP38,PHIG:1995
Q9KL65,PHIG:1996
Q9X4P2,PHIG:1997
O53646,PHIG:1998
B8NBA7,PHIG:1999
Q96V71,PHIG:2000
Q8J286,PHIG:2001
J4W023,PHIG:2002
J9WUP1,PHIG:2003
J9WML2,PHIG:2004
P43076,PHIG:2005
A0AUJ1,PHIG:2006
Q01905,PHIG:2007
Q2PAY2,PHIG:2008
Q8E0U0,PHIG:2009
Q8DYM0,PHIG:2010
A0A0G2Z8C7,PHIG:2011
Q7WYI8,PHIG:2012
Q8DYL2,PHIG:2013
R4ZAR0,PHIG:2014
Q8DYL6,PHIG:2015
Q8DYL9,PHIG:2016
P23836,PHIG:2017
A0A4V1DMY4,PHIG:2018
P23837,PHIG:2019
Q830A6,PHIG:2020
Q830A5,PHIG:2021
Q5EKM7,PHIG:2022
J4KLM1,PHIG:2023
J4VU46,PHIG:2024
J5JD79,PHIG:2025
J4WFQ6,PHIG:2026
B0XUZ6,PHIG:2027
B0Y2Z7,PHIG:2028
B0XZH9,PHIG:2029
B0XNV0,PHIG:2030
B0Y0A6,PHIG:2031
B0YDQ1,PHIG:2032
B0YC99,PHIG:2033
B0XUI4,PHIG:2034
B0XYJ1,PHIG:2035
B0XSK6,PHIG:2036
B0Y8T8,PHIG:2037
B0XP08,PHIG:2038
B0XX88,PHIG:2039
B0Y8Q2,PHIG:2040
B0XU15,PHIG:2041
B0Y0H0,PHIG:2042
B0XVY8,PHIG:2043
J9VNI6,PHIG:2044
A0A0E2G7L7,PHIG:2045
M2SQ20,PHIG:2046
M2SNN6,PHIG:2047
P06200,PHIG:2048
A0A0H2ZNY6,PHIG:2049
A0A0D2XIB5,PHIG:2050
A0A0J9VK23,PHIG:2051
A0A0D2X980,PHIG:2052
A0A0H3NII0,PHIG:2053
Q59VF3,PHIG:2054
P0AA16,PHIG:2055
A0A0H2Z768,PHIG:2056
A0A0H2ZFF9,PHIG:2057
Q9HYU4,PHIG:2058
Q9HZP1,PHIG:2059
A0A0H2ZCP3,PHIG:2060
Q9I610,PHIG:2061
A0A1I7RW40,PHIG:2062
G4N6P2,PHIG:2063
Q8YJ71,PHIG:2064
R9UM22,PHIG:2065
Q3BQL2,PHIG:2066
J9VR25,PHIG:2067
J9VW71,PHIG:2068
J9VSP4,PHIG:2069
J9W327,PHIG:2070
J9VV44,PHIG:2071
J9VXU6,PHIG:2072
Q59Z32,PHIG:2073
J9XY03,PHIG:2074
G4N022,PHIG:2075
B2HHX0,PHIG:2076
Q8NL12,PHIG:2077
A0A158LZB4,PHIG:2078
P38441,PHIG:2079
G1X9G7,PHIG:2080
I1RG88,PHIG:2081
I1RH65,PHIG:2082
I1RAN7,PHIG:2083
I1RHQ1,PHIG:2084
P0DM78,PHIG:2085
P07801,PHIG:2086
A0A0F6AZV0,PHIG:2087
Q8NKE2,PHIG:2088
I1ZIN3,PHIG:2089
F5B5Y4,PHIG:2090
I1V1W1,PHIG:2091
I1ZIP0,PHIG:2092
I1ZIP1,PHIG:2093
Q86ZF8,PHIG:2094
A0A420RYE1,PHIG:2095
A0A0D2Y5F9,PHIG:2096
Q3YJR5,PHIG:2097
S9Q5R3,PHIG:2098
Q675N6,PHIG:2099
Q1JHF9,PHIG:2100
Q9A0L9,PHIG:2101
Q9A0D2,PHIG:2102
Q6FRR4,PHIG:2103
Q873W7,PHIG:2104
A0A069B091,PHIG:2105
P27243,PHIG:2106
B0RPP4,PHIG:2107
B0RY65,PHIG:2108
Q9LAB5,PHIG:2109
W7M843,PHIG:2110
W7MMQ7,PHIG:2111
Q2YN91,PHIG:2112
A7EB00,PHIG:2113
A0A1C3YHM4,PHIG:2114
Q7VMW0,PHIG:2115
Q7VL81,PHIG:2116
Q7VNV7,PHIG:2117
A0A0K0GND9,PHIG:2118
Q52BY4,PHIG:2119
Q60153,PHIG:2120
Q9KM66,PHIG:2121
Q9KLK7,PHIG:2122
A0A0H2Z7G2,PHIG:2123
A0A0H2ZHR7,PHIG:2124
A0A0H2ZHV8,PHIG:2125
A0A0H2ZFX1,PHIG:2126
A0A0H2Z8M3,PHIG:2127
Q8PI49,PHIG:2128
Q52378,PHIG:2129
A0A384JP31,PHIG:2130
M4BIN0,PHIG:2131
A0A505MF50,PHIG:2132
D0Z9U0,PHIG:2133
P52698,PHIG:2134
H7C6V6,PHIG:2135
Q837Q1,PHIG:2136
D4GMV8,PHIG:2137
Q5H2X8,PHIG:2138
B2SVR3,PHIG:2139
J0JQ36,PHIG:2140
Q9I730,PHIG:2141
Q4R0Z0,PHIG:2142
P22287,PHIG:2143
A0A2L1CHL6,PHIG:2144
Q7X3J1,PHIG:2145
Q7X3J6,PHIG:2146
A0A2L1CGE9,PHIG:2147
Q9KSB1,PHIG:2148
Q9KL18,PHIG:2149
Q9KSG1,PHIG:2150
Q9KMV8,PHIG:2151
Q9KL53,PHIG:2152
Q9KPM7,PHIG:2153
Q9KLR1,PHIG:2154
P15320,PHIG:2155
Q9UW03,PHIG:2156
Q9P8L8,PHIG:2157
Q96VL9,PHIG:2158
I1RQN9,PHIG:2159
Q9C1Q7,PHIG:2160
Q7DB85,PHIG:2161
P53374,PHIG:2162
Q5AAI8,PHIG:2163
G2WYZ0,PHIG:2164
G1XLM6,PHIG:2165
L7T9I5,PHIG:2166
H6VMG0,PHIG:2167
Q000T6,PHIG:2168
A0A7G1LEG5,PHIG:2169
A0A347ABL3,PHIG:2170
O69641,PHIG:2171
B2HGU8,PHIG:2172
Q5IFQ6,PHIG:2173
A0A0H3LHY6,PHIG:2174
Q5ALP9,PHIG:2175
Q59UR3,PHIG:2176
J9R8H9,PHIG:2177
A0A063BP02,PHIG:2178
Q9FD10,PHIG:2179
A0A0D1E3D1,PHIG:2180
W7N216,PHIG:2181
A0A0E0SJJ3,PHIG:2182
X0J8P9,PHIG:2183
A0A194W6H1,PHIG:2184
Q4P2X0,PHIG:2185
Q4PBU5,PHIG:2186
Q4PFH2,PHIG:2187
Q2G2S6,PHIG:2188
Q0PC58,PHIG:2189
Q0PC57,PHIG:2190
Q0PC56,PHIG:2191
G2XA95,PHIG:2192
G2X444,PHIG:2193
G2WSX9,PHIG:2194
G2X4U8,PHIG:2195
A0A559L303,PHIG:2196
P0DKX7,PHIG:2197
Q8VQK4,PHIG:2198
Q579X1,PHIG:2199
Q578J2,PHIG:2200
G5EH97,PHIG:2201
Q9Y885,PHIG:2202
P9WMK1,PHIG:2203
Q4P862,PHIG:2204
Q9UQY5,PHIG:2205
Q59QP1,PHIG:2206
A0A638ILJ8,PHIG:2207
G1UA02,PHIG:2208
Q9C1Q9,PHIG:2209
P46593,PHIG:2210
G2X869,PHIG:2211
Q9HVF6,PHIG:2212
B9ZUL0,PHIG:2213
A0A8E5JM30,PHIG:2214
G4MND6,PHIG:2215
Q9C1C6,PHIG:2216
Q7LJU0,PHIG:2217
A0A454GIY0,PHIG:2218
I9QLN0,PHIG:2219
Q48252,PHIG:2220
G7SLQ9,PHIG:2221
L8DSR3,PHIG:2222
Q5NED6,PHIG:2223
H2FL17,PHIG:2224
I1RFJ3,PHIG:2225
M3AFB7,PHIG:2226
M3AVQ5,PHIG:2227
C1G842,PHIG:2228
P0A3X0,PHIG:2229
J9VEP9,PHIG:2230
C3T127,PHIG:2231
B9PUS0,PHIG:2232
B9PQD9,PHIG:2233
S8F4I7,PHIG:2234
Q9HFU4,PHIG:2235
G4MKC3,PHIG:2236
Q8ZLT3,PHIG:2237
A0A1B7Y872,PHIG:2238
H1UYP0,PHIG:2239
A0A1B7XWH6,PHIG:2240
H1V442,PHIG:2241
H1VJG6,PHIG:2242
A0A1B7Y7A9,PHIG:2243
O59937,PHIG:2244
Q9C1R1,PHIG:2245
G4NF43,PHIG:2246
G4MW47,PHIG:2247
P24003,PHIG:2248
Q9KVR9,PHIG:2249
A0A0H2Z644,PHIG:2250
J9VSX1,PHIG:2251
G4MMK2,PHIG:2252
G4NC97,PHIG:2253
A7EXN1,PHIG:2254
A0A2P5GZ81,PHIG:2255
P33379,PHIG:2256
A0A0J9W5C7,PHIG:2257
A0A0D2XHJ2,PHIG:2258
B0FLN1,PHIG:2259
A0A0D5YNH1,PHIG:2260
C5VV31,PHIG:2261
J5JBK6,PHIG:2262
J5K938,PHIG:2263
A0A393IB40,PHIG:2264
Q9HWP9,PHIG:2265
D0ERY8,PHIG:2266
G4MU26,PHIG:2267
D0ERY7,PHIG:2268
A0A1D8PCD2,PHIG:2269
A0A0T7Z0W5,PHIG:2270
H2BJK0,PHIG:2271
Q9FDQ1,PHIG:2272
Q04IN8,PHIG:2273
Q5ZS33,PHIG:2274
Q5ZZ51,PHIG:2275
Q4QM57,PHIG:2276
A0A0F6B9I4,PHIG:2277
Q9L7R4,PHIG:2278
Q9L7R1,PHIG:2279
K9GFD1,PHIG:2280
L8AYM6,PHIG:2281
I0ISN4,PHIG:2282
Q59TT3,PHIG:2283
Q5XTQ5,PHIG:2284
Q8ZJN0,PHIG:2285
D3VBH2,PHIG:2286
Q59RL4,PHIG:2287
C4YGV6,PHIG:2288
Q2YTP4,PHIG:2289
J4KNV2,PHIG:2290
Q4WPS9,PHIG:2291
G2XHI2,PHIG:2292
G2XIG8,PHIG:2293
A0A0H2XFS9,PHIG:2294
A0A0H2XI00,PHIG:2295
G2XD68,PHIG:2296
Q9PK05,PHIG:2297
Q52394,PHIG:2298
E9EYM0,PHIG:2299
P9WIP7,PHIG:2300
G4MV04,PHIG:2301
S8F6T7,PHIG:2302
A0A0H6NEI3,PHIG:2303
A0A0H3Q531,PHIG:2304
A0A0H6T2F5,PHIG:2305
A0A0H6FRN3,PHIG:2306
A5F6Z2,PHIG:2307
J4VZT4,PHIG:2308
A0A0D1DX64,PHIG:2309
A0A0F6B506,PHIG:2310
Q6X269,PHIG:2311
J5JB66,PHIG:2312
J5K1X2,PHIG:2313
Q8MYK0,PHIG:2314
A0ST43,PHIG:2315
A0ST45,PHIG:2316
A0ST44,PHIG:2317
J9VW42,PHIG:2318
P26471,PHIG:2319
Q04866,PHIG:2320
P0DM80,PHIG:2321
E8X960,PHIG:2322
A5CLR7,PHIG:2323
A5CLZ4,PHIG:2324
P9WLR5,PHIG:2325
E9EJ76,PHIG:2326
E9EXK0,PHIG:2327
E9EWH3,PHIG:2328
E9FDG4,PHIG:2329
E9EZI4,PHIG:2330
E9EVU3,PHIG:2331
G4MTI8,PHIG:2332
I1S8D3,PHIG:2333
X5KI93,PHIG:2334
A0A380INX8,PHIG:2335
O24885,PHIG:2336
O25865,PHIG:2337
A0A2J8FBI5,PHIG:2338
A0A366PED9,PHIG:2339
Q5KN72,PHIG:2340
B0XN47,PHIG:2341
B0XSF6,PHIG:2342
G4MY57,PHIG:2343
P0A853,PHIG:2344
P07014,PHIG:2345
P69054,PHIG:2346
P0AC41,PHIG:2347
P0AC44,PHIG:2348
P9WI87,PHIG:2349
O69625,PHIG:2350
O69624,PHIG:2351
P9WMT3,PHIG:2352
I6Y479,PHIG:2353
J7M7C2,PHIG:2354
P0C0H9,PHIG:2355
Q99ZA6,PHIG:2356
J7M8M0,PHIG:2357
Q9KTU5,PHIG:2358
Q83D60,PHIG:2359
A9KDJ8,PHIG:2360
Q8DQF0,PHIG:2361
Q4WXH8,PHIG:2362
Q4WEU7,PHIG:2363
O13395,PHIG:2364
Q4P9K9,PHIG:2365
Q4PAM3,PHIG:2366
Q99126,PHIG:2367
P30598,PHIG:2368
P30599,PHIG:2369
Q4P333,PHIG:2370
Q99127,PHIG:2371
Q5AD07,PHIG:2372
A0A075TRB3,PHIG:2373
I1RB11,PHIG:2374
I1RUP1,PHIG:2375
A0A165VNS8,PHIG:2376
J9VJ99,PHIG:2377
G4MR53,PHIG:2378
G4N6W5,PHIG:2379
A0A0P9VJL6,PHIG:2380
Q5AHZ2,PHIG:2381
Q5A5P7,PHIG:2382
Q5AJA4,PHIG:2383
Q59KV2,PHIG:2384
F1CLH1,PHIG:2385
P38631,PHIG:2386
Q4PG27,PHIG:2387
Q6QIY0,PHIG:2388
Q724L7,PHIG:2389
Q2KEW0,PHIG:2390
G4N4W3,PHIG:2391
Q8TG24,PHIG:2392
A0A0H3C0P3,PHIG:2393
A0A0K0P1E4,PHIG:2394
Q54913,PHIG:2395
Q4WAR8,PHIG:2396
A7F1G6,PHIG:2397
Q8PGM0,PHIG:2398
Q8PGL8,PHIG:2399
J4KP58,PHIG:2400
G4N008,PHIG:2401
P28873,PHIG:2402
Q08242,PHIG:2403
A0A0H3JSQ8,PHIG:2404
Q9I5N6,PHIG:2405
Q8PRG7,PHIG:2406
Q4WJD1,PHIG:2407
W9MGC4,PHIG:2408
A0A0D2XQS0,PHIG:2409
B2HHI1,PHIG:2410
B2HHI2,PHIG:2411
Q9P8W9,PHIG:2412
G4ZHR2,PHIG:2413
G4ZHR3,PHIG:2414
Q9Y7A7,PHIG:2415
Q887C1,PHIG:2416
J9VPD7,PHIG:2417
P82476,PHIG:2418
J9VND2,PHIG:2419
Q59NP1,PHIG:2420
Q9UVL6,PHIG:2421
X0JSI1,PHIG:2422
X0KCM6,PHIG:2423
X0JB59,PHIG:2424
Q79FK6,PHIG:2425
P9WI13,PHIG:2426
A0A384JCP3,PHIG:2427
A0A384JT02,PHIG:2428
A0A384JS52,PHIG:2429
A0A384K4K6,PHIG:2430
E0PWJ8,PHIG:2431
Q2FIE9,PHIG:2432
A7EKI7,PHIG:2433
Q54150,PHIG:2434
Q7BU69,PHIG:2435
A9QUB2,PHIG:2436
P60317,PHIG:2437
A0A1X7QMH9,PHIG:2438
A0A2H4QBA5,PHIG:2439
A0A0M4AMY8,PHIG:2440
B2Z3E2,PHIG:2441
I8LT72,PHIG:2442
B5R9M0,PHIG:2443
B5RC73,PHIG:2444
B5R9L9,PHIG:2445
Q8Z3Y9,PHIG:2446
Q9C1C2,PHIG:2447
Q00663,PHIG:2448
Q8E0Q7,PHIG:2449
Q525E4,PHIG:2450
Q6S9D7,PHIG:2451
I1RXF8,PHIG:2452
I1RKJ8,PHIG:2453
H8HAJ5,PHIG:2454
A0A0D3LXF0,PHIG:2455
A0A0D3LX64,PHIG:2456
A0A0D3LXD4,PHIG:2457
A0A0D3LXG7,PHIG:2458
A0A1S7DPR5,PHIG:2459
B0XS12,PHIG:2460
B0Y476,PHIG:2461
A0A1D9Q1W2,PHIG:2462
Q8ZNK8,PHIG:2463
E9EY89,PHIG:2464
E9F004,PHIG:2465
C1FZQ7,PHIG:2466
A4VXN8,PHIG:2467
A4VXN7,PHIG:2468
Q8ZMQ6,PHIG:2469
P12681,PHIG:2470
Q8ZJU6,PHIG:2471
Q7CQ82,PHIG:2472
A7F952,PHIG:2473
E3PJ90,PHIG:2474
E3QFA8,PHIG:2475
E3QFA5,PHIG:2476
E3QFA4,PHIG:2477
E3QFA7,PHIG:2478
E3QFA6,PHIG:2479
A0A0B7KV51,PHIG:2480
B0LX67,PHIG:2481
G9DDS6,PHIG:2482
Q8YG33,PHIG:2483
I1RF50,PHIG:2484
I1RW71,PHIG:2485
I1RED8,PHIG:2486
J4UU56,PHIG:2487
F3DUQ1,PHIG:2488
A0A2P4G5R7,PHIG:2489
Q88A08,PHIG:2490
Q2QCI9,PHIG:2491
Q6VBI9,PHIG:2492
A0A0E2ZL83,PHIG:2493
Q5NGP7,PHIG:2494
B3V1X9,PHIG:2495
T0LLS6,PHIG:2496
B2HLZ8,PHIG:2497
I6Y8D3,PHIG:2498
I1RD96,PHIG:2499
I1RX03,PHIG:2500
A0A0E0RU90,PHIG:2501
Q9HG15,PHIG:2502
A0A6C7HPB2,PHIG:2503
B2CG58,PHIG:2504
A3P6Z6,PHIG:2505
P99143,PHIG:2506
P99175,PHIG:2507
P25535,PHIG:2508
P52496,PHIG:2509
Q9C2Y4,PHIG:2510
J9VMW8,PHIG:2511
J9VNZ8,PHIG:2512
J9VQL2,PHIG:2513
J9W1N5,PHIG:2514
A0A098D6U0,PHIG:2515
A0A0E0RTV6,PHIG:2516
A0A098D8A0,PHIG:2517
I1RFC6,PHIG:2518
A0A0M9FFE8,PHIG:2519
A0A0Z8W2G3,PHIG:2520
A0A0Z8K990,PHIG:2521
A0A4V0EW10,PHIG:2522
A0A0Z8HI77,PHIG:2523
A0A4V0ETS4,PHIG:2524
E3UN55,PHIG:2525
Q8GG78,PHIG:2526
A0A7G1JTF3,PHIG:2527
A0A6L8MWN2,PHIG:2528
A0A426G9B7,PHIG:2529
A0A2I7ZF20,PHIG:2530
A0A3R8MZL7,PHIG:2531
A0A6L8N060,PHIG:2532
A0A2S2F5T3,PHIG:2533
A4VXV9,PHIG:2534
A0A7G1JLM6,PHIG:2535
A0A2I7ZEX1,PHIG:2536
A0A3R8N054,PHIG:2537
G4NCG1,PHIG:2538
A0A0M5K865,PHIG:2539
X0KJP1,PHIG:2540
Q2FZ08,PHIG:2541
P0A0I5,PHIG:2542
Q59LV5,PHIG:2543
A0A1D8PKM5,PHIG:2544
Q59M00,PHIG:2545
Q8DUX1,PHIG:2546
Q9KIJ3,PHIG:2547
E8VVE8,PHIG:2548
Q49GQ5,PHIG:2549
A0A0H2ZDL1,PHIG:2550
A0A0H2ZDM9,PHIG:2551
A0A0H2ZIL1,PHIG:2552
A0A0H3PAK7,PHIG:2553
Q96WM3,PHIG:2554
D0ZTB2,PHIG:2555
Q51548,PHIG:2556
A1TRR1,PHIG:2557
G2YY48,PHIG:2558
G2XWG3,PHIG:2559
E9QY26,PHIG:2560
Q4WXC5,PHIG:2561
Q4WDL0,PHIG:2562
E9R5E2,PHIG:2563
Q4WUA3,PHIG:2564
Q4WZG4,PHIG:2565
Q4WGR1,PHIG:2566
Q4WJ71,PHIG:2567
Q4WYU7,PHIG:2568
Q4X1I3,PHIG:2569
Q4WKG5,PHIG:2570
Q4WX65,PHIG:2571
Q4WQ27,PHIG:2572
Q4X0M4,PHIG:2573
Q4WDG8,PHIG:2574
Q4WNM3,PHIG:2575
Q4WP25,PHIG:2576
Q4X146,PHIG:2577
Q4WEM7,PHIG:2578
Q4WK03,PHIG:2579
Q4WMS3,PHIG:2580
Q4WLS1,PHIG:2581
Q4X1Y0,PHIG:2582
Q4WXL8,PHIG:2583
Q4WES1,PHIG:2584
Q4WWN9,PHIG:2585
Q4WUL6,PHIG:2586
Q70ZY8,PHIG:2587
Q4X0J6,PHIG:2588
Q4WKJ9,PHIG:2589
Q4WQJ0,PHIG:2590
Q4WHH1,PHIG:2591
Q4WU51,PHIG:2592
Q4WEN8,PHIG:2593
Q4X132,PHIG:2594
Q4WMR3,PHIG:2595
Q4WCL5,PHIG:2596
Q4WLT4,PHIG:2597
D5AK25,PHIG:2598
D5AK26,PHIG:2599
G2XEU1,PHIG:2600
G2XEQ5,PHIG:2601
J9VPP4,PHIG:2602
Q72P88,PHIG:2603
Q72RN4,PHIG:2604
Q9UW16,PHIG:2605
E8XL13,PHIG:2606
Q8RP09,PHIG:2607
D4I0N9,PHIG:2608
D4I219,PHIG:2609
D4I218,PHIG:2610
D4I0Q8,PHIG:2611
D4I1S9,PHIG:2612
D4I227,PHIG:2613
D4I223,PHIG:2614
D4I222,PHIG:2615
D4I221,PHIG:2616
D4I0Q1,PHIG:2617
D4I220,PHIG:2618
D4I209,PHIG:2619
D4I208,PHIG:2620
D4I229,PHIG:2621
D4I0Q9,PHIG:2622
D4I0R1,PHIG:2623
D4I1T2,PHIG:2624
D4I230,PHIG:2625
D4I0R0,PHIG:2626
D4I1T1,PHIG:2627
D4I0P7,PHIG:2628
D4I0P6,PHIG:2629
D4I0P5,PHIG:2630
D4I0P4,PHIG:2631
D4I0R6,PHIG:2632
D4I235,PHIG:2633
D4I0R5,PHIG:2634
D4I234,PHIG:2635
D4I0P2,PHIG:2636
D4I0R4,PHIG:2637
D4I233,PHIG:2638
D4I0R3,PHIG:2639
D4I232,PHIG:2640
B9WGE7,PHIG:2641
G4MNV0,PHIG:2642
O14448,PHIG:2643
O13328,PHIG:2644
E4QG66,PHIG:2645
A0A0E0RP23,PHIG:2646
I1RZS5,PHIG:2647
A3RH09,PHIG:2648
Q4JIM2,PHIG:2649
Q874A5,PHIG:2650
Q877P5,PHIG:2651
Q87CS7,PHIG:2652
Q87AW0,PHIG:2653
Q9HFT9,PHIG:2654
G4NCK1,PHIG:2655
Q83FB9,PHIG:2656
A0A0D2XDM3,PHIG:2657
A0A0D2YC96,PHIG:2658
A0A0D2XJY4,PHIG:2659
A0A0D2XWJ8,PHIG:2660
I1S2M5,PHIG:2661
Q2FWE3,PHIG:2662
J9VNC0,PHIG:2663
J9VNE4,PHIG:2664
G4NJ37,PHIG:2665
G4NAT2,PHIG:2666
G4N6Z6,PHIG:2667
G4NGK7,PHIG:2668
Q5AK12,PHIG:2669
G2WRU5,PHIG:2670
G2XE04,PHIG:2671
E9RBG1,PHIG:2672
Q2YJ48,PHIG:2673
J7M927,PHIG:2674
G4NCT7,PHIG:2675
G4NE57,PHIG:2676
Q9KUH3,PHIG:2677
A0A0H3PEF7,PHIG:2678
Q9KQS8,PHIG:2679
A0A482CLE6,PHIG:2680
A0A0D6I3U0,PHIG:2681
E3QJS8,PHIG:2682
B9DR51,PHIG:2683
A0A411HE34,PHIG:2684
A0A411PX52,PHIG:2685
D4HVH7,PHIG:2686
D4HVH6,PHIG:2687
S6SR81,PHIG:2688
S6TYC4,PHIG:2689
S6TWG5,PHIG:2690
B5TSF4,PHIG:2691
M4BU64,PHIG:2692
A0A3L6L8J2,PHIG:2693
A8YY71,PHIG:2694
Q059G5,PHIG:2695
Q5KEF4,PHIG:2696
Q87GP4,PHIG:2697
Q87KC3,PHIG:2698
H8H8R6,PHIG:2699
A0A160YF90,PHIG:2700
Q6FM73,PHIG:2701
Q6FTM4,PHIG:2702
Q6FW72,PHIG:2703
Q6FRR6,PHIG:2704
Q54970,PHIG:2705
A0A0H2UNL5,PHIG:2706
A0A0H2UP66,PHIG:2707
A0A0T7ZRS0,PHIG:2708
A0A0H2UQ52,PHIG:2709
P0A3M9,PHIG:2710
Q4I6S5,PHIG:2711
I1S095,PHIG:2712
Q2FFI7,PHIG:2713
Q2FK71,PHIG:2714
A0A0H2XI72,PHIG:2715
A0A0H2XGW2,PHIG:2716
A0A0H2XIJ3,PHIG:2717
Q2FI79,PHIG:2718
A0A0H2XG07,PHIG:2719
Q2FH26,PHIG:2720
A0A0H2XK89,PHIG:2721
A0A0Z4HP95,PHIG:2722
A0A0H3KBG6,PHIG:2723
Q9PLC3,PHIG:2724
Q5A5E0,PHIG:2725
A0A098DJU9,PHIG:2726
O84137,PHIG:2727
G2X6V8,PHIG:2728
Q9C1E9,PHIG:2729
G4N7U7,PHIG:2730
A1KRA2,PHIG:2731
A0A125YUL2,PHIG:2732
S8F6A1,PHIG:2733
G4MVK9,PHIG:2734
G4N5N3,PHIG:2735
G4NB22,PHIG:2736
C4PCU2,PHIG:2737
P58662,PHIG:2738
P54698,PHIG:2739
A0A0Z8JEV9,PHIG:2740
A0A0D2XG21,PHIG:2741
Q7ZA49,PHIG:2742
G4NFS4,PHIG:2743
B0YDG4,PHIG:2744
B0XUP5,PHIG:2745
B0BES0,PHIG:2746
M1W1U4,PHIG:2747
L0PQB7,PHIG:2748
Q9I0R8,PHIG:2749
Q9I5P9,PHIG:2750
O69006,PHIG:2751
D0ZEM2,PHIG:2752
I1RJU1,PHIG:2753
A6S3X7,PHIG:2754
A6RT73,PHIG:2755
B6VCT9,PHIG:2756
B6VCT8,PHIG:2757
J9VJ28,PHIG:2758
J9VXZ9,PHIG:2759
Q4WUM2,PHIG:2760
Q7A656,PHIG:2761
Q88BD8,PHIG:2762
Q8X1S9,PHIG:2763
A0A063CKB3,PHIG:2764
Q81LW0,PHIG:2765
Q814I6,PHIG:2766
Q7MX71,PHIG:2767
Q7NAE8,PHIG:2768
Q7NBK7,PHIG:2769
Q7NBL9,PHIG:2770
Q7NAX1,PHIG:2771
Q96VL1,PHIG:2772
A0A191TCF2,PHIG:2773
A0A177D3T1,PHIG:2774
A0A177DXD7,PHIG:2775
B2HSV6,PHIG:2776
Q19TM6,PHIG:2777
Q9P304,PHIG:2778
P0A9E5,PHIG:2779
K9FV70,PHIG:2780
P53373,PHIG:2781
A0A2J9HCW0,PHIG:2782
A0A0B6RSX9,PHIG:2783
A0A0B6RPI1,PHIG:2784
A0A0B6RW42,PHIG:2785
E4TDE3,PHIG:2786
Q8NJV0,PHIG:2787
P43094,PHIG:2788
Q5A8N2,PHIG:2789
Q5AC08,PHIG:2790
P0ACN8,PHIG:2791
A0A1C3YHJ5,PHIG:2792
Q2FID9,PHIG:2793
D0NQ89,PHIG:2794
Q8XZP4,PHIG:2795
Q4QIZ0,PHIG:2796
P0CL52,PHIG:2797
A0A0F7V0G2,PHIG:2798
Q9UWF6,PHIG:2799
Q5GWL3,PHIG:2800
P87035,PHIG:2801
P87033,PHIG:2802
P87034,PHIG:2803
P87032,PHIG:2804
Q9I2N2,PHIG:2805
E3QI05,PHIG:2806
E3Q2L6,PHIG:2807
E3QJK7,PHIG:2808
